Timestamp,AccX_G,AccY_G,AccZ_G,GyroX_DPS,GyroY_DPS,GyroZ_DPS,Lat,Lon,Altitude,Sats,PlantStat
15136,0.1250,-0.1423,0.9871,-0.29,4.04,4.05,0.0,0.0,0.0,0,0
15236,0.1218,-0.1575,0.7795,9.71,13.79,8.44,0.0,0.0,0.0,0,0
15336,0.0762,-0.1152,0.5391,21.32,-1.36,12.54,0.0,0.0,0.0,0,0
15436,0.0620,-0.1003,0.4517,8.09,0.28,7.56,0.0,0.0,0.0,0,0
15536,0.0486,-0.0750,0.7908,-2.82,16.70,12.54,0.0,0.0,0.0,0,0
15636,0.0930,-0.0205,1.1572,9.59,-16.52,5.80,0.0,0.0,0.0,0,0
15736,0.1284,0.0579,1.2764,0.21,20.40,4.53,0.0,0.0,0.0,0,0
15836,0.0791,0.0049,1.3750,5.78,-15.79,10.35,0.0,0.0,0.0,0,0
15936,0.1274,0.0649,1.5046,-0.71,-5.31,4.13,0.0,0.0,0.0,0,1
16036,0.1030,0.0828,1.4253,0.93,1.60,-1.75,0.0,0.0,0.0,0,1
16136,0.1145,0.1052,1.3728,-8.34,6.80,-0.22,0.0,0.0,0.0,0,1
16236,0.0928,0.0161,1.1328,-3.28,2.37,-0.39,0.0,0.0,0.0,0,1
16346,0.1184,0.0205,1.0469,-4.31,14.32,2.82,0.0,0.0,0.0,0,1
16446,0.0884,0.0090,1.0098,-9.48,2.77,2.13,0.0,0.0,0.0,0,1
16546,0.0723,-0.0237,1.0806,-3.81,0.86,1.39,0.0,0.0,0.0,0,1
16646,0.0872,-0.0242,1.0583,-1.79,-4.69,-0.50,0.0,0.0,0.0,0,1
16746,0.0833,-0.0110,1.0415,-1.65,7.09,0.91,0.0,0.0,0.0,0,1
16846,0.0837,-0.0142,1.0618,-1.75,1.06,0.39,0.0,0.0,0.0,0,1
16946,0.0879,-0.0122,1.0566,-2.92,2.04,-0.41,0.0,0.0,0.0,0,1
17046,0.0842,-0.0149,1.0771,-3.80,1.71,-0.74,0.0,0.0,0.0,0,1
17146,0.0950,-0.0193,1.0488,-2.18,2.87,0.50,0.0,0.0,0.0,0,1
17246,0.0854,-0.0308,1.0469,-3.20,1.10,0.27,0.0,0.0,0.0,0,1
17396,0.0908,-0.0242,1.0564,-1.85,2.74,0.21,0.0,0.0,0.0,0,1
17496,0.0867,-0.0283,1.0474,-0.77,1.69,0.54,0.0,0.0,0.0,0,1
17596,0.0889,-0.0356,1.0403,-1.76,1.55,1.24,0.0,0.0,0.0,0,1
17696,0.0798,-0.0283,1.0637,-0.92,4.00,-0.31,0.0,0.0,0.0,0,1
17796,0.0774,-0.0254,1.0623,-1.40,3.15,-0.54,0.0,0.0,0.0,0,1
17896,0.0762,-0.0154,1.0566,-2.59,3.02,-1.51,0.0,0.0,0.0,0,1
17996,0.0828,-0.0105,1.0317,-2.08,2.79,-0.73,0.0,0.0,0.0,0,1
18096,0.0903,-0.0166,1.0723,-1.83,-0.76,-0.35,0.0,0.0,0.0,0,1
18196,0.0874,-0.0225,1.0754,-2.66,1.72,0.31,0.0,0.0,0.0,0,1
18296,0.0957,-0.0266,1.0554,-4.36,1.47,-0.12,0.0,0.0,0.0,0,1
18399,0.0933,-0.0254,1.0308,-2.37,0.82,-0.01,0.0,0.0,0.0,0,1
18499,0.0986,-0.0305,1.0510,-0.14,2.81,-0.28,0.0,0.0,0.0,0,1
18599,0.0967,-0.0198,1.0613,-0.53,1.32,0.47,0.0,0.0,0.0,0,1
18699,0.0959,-0.0266,1.0420,-1.89,1.31,0.74,0.0,0.0,0.0,0,1
18799,0.0962,-0.0200,1.0457,-1.94,2.08,-0.21,0.0,0.0,0.0,0,1
18899,0.0898,-0.0210,1.0562,-2.15,3.55,-0.40,0.0,0.0,0.0,0,1
18999,0.1001,-0.0195,1.0552,-1.69,1.44,-0.85,0.0,0.0,0.0,0,1
19099,0.1003,-0.0215,1.0527,-1.79,3.83,-0.08,0.0,0.0,0.0,0,1
19200,0.0999,-0.0330,1.0457,-1.99,1.30,0.29,0.0,0.0,0.0,0,1
19300,0.0974,-0.0239,1.0398,-1.82,1.47,0.35,0.0,0.0,0.0,0,1
19424,0.0928,-0.0273,1.0566,-1.95,2.47,0.31,0.0,0.0,0.0,0,1
19524,0.0942,-0.0273,1.0417,-2.82,2.06,-0.56,0.0,0.0,0.0,0,1
19624,0.0947,-0.0273,1.0432,-2.10,2.25,-0.58,0.0,0.0,0.0,0,1
19724,0.1108,-0.0225,1.0442,-2.02,2.24,0.33,0.0,0.0,0.0,0,1
19824,0.0942,-0.0215,1.0442,-1.38,2.63,0.10,0.0,0.0,0.0,0,1
19924,0.0984,-0.0388,1.0496,-1.55,1.91,-0.21,0.0,0.0,0.0,0,1
20024,0.0999,-0.0210,1.0439,-1.97,2.06,-0.01,0.0,0.0,0.0,0,1
20124,0.0947,-0.0330,1.0496,-0.70,3.17,-0.09,0.0,0.0,0.0,0,1
20224,0.0955,-0.0300,1.0552,-2.15,4.27,-0.21,0.0,0.0,0.0,0,1
20378,0.1021,-0.0215,1.0461,-1.13,2.90,-0.02,0.0,0.0,0.0,0,1
20478,0.0938,-0.0242,1.0513,-1.96,3.44,0.37,0.0,0.0,0.0,0,1
20578,0.0928,-0.0291,1.0632,-2.90,1.10,0.11,0.0,0.0,0.0,0,1
20678,0.0957,-0.0176,1.0547,-3.05,3.98,0.01,0.0,0.0,0.0,0,1
20779,0.0903,-0.0339,1.0459,-2.70,3.05,-0.77,0.0,0.0,0.0,0,1
20879,0.0991,-0.0342,1.0647,-2.15,3.61,-0.50,0.0,0.0,0.0,0,1
20979,0.0962,-0.0281,1.0566,-2.60,2.96,-0.27,0.0,0.0,0.0,0,0
21079,0.0984,-0.0405,1.0596,-2.16,3.32,-0.34,0.0,0.0,0.0,0,0
21179,0.1230,-0.1328,1.3000,8.56,9.73,-2.14,0.0,0.0,0.0,0,0
21279,0.1355,-0.0105,1.7417,-27.14,87.10,11.04,0.0,0.0,0.0,0,1
21383,0.0405,-0.0544,1.4124,-33.11,-41.72,-6.02,0.0,0.0,0.0,0,1
21483,0.0959,-0.0974,1.3296,-11.19,6.23,8.42,0.0,0.0,0.0,0,1
21583,0.0249,-0.0688,0.9287,-7.23,4.92,-2.17,0.0,0.0,0.0,0,1
21683,-0.0071,-0.0779,0.6677,-5.43,-0.24,-4.31,0.0,0.0,0.0,0,1
21783,0.0303,-0.0681,0.6218,-7.04,12.71,-7.11,0.0,0.0,0.0,0,1
21883,0.0579,-0.0684,0.7244,-14.92,-12.36,-6.96,0.0,0.0,0.0,0,1
21983,0.0576,-0.0820,0.8604,-11.92,-6.44,-0.53,0.0,0.0,0.0,0,1
22083,0.0630,-0.0940,0.9006,-6.24,5.02,-0.37,0.0,0.0,0.0,0,1
22183,0.0510,-0.1580,0.9409,-1.45,1.49,-0.39,0.0,0.0,0.0,0,1
22283,0.0684,-0.1650,1.0271,4.36,-1.85,-0.80,0.0,0.0,0.0,0,1
22383,0.0605,-0.1531,1.0764,0.77,-2.53,-1.38,0.0,0.0,0.0,0,1
22483,0.0752,-0.1731,1.0464,-5.32,-1.24,-3.21,0.0,0.0,0.0,0,1
22583,0.0759,-0.1497,1.0630,-4.41,5.03,-3.15,0.0,0.0,0.0,0,1
22683,0.0901,-0.1567,1.0417,-5.82,1.91,-3.18,0.0,0.0,0.0,0,1
22784,0.0940,-0.1577,1.0198,-4.38,-0.24,-1.74,0.0,0.0,0.0,0,1
22884,0.0916,-0.1584,1.0244,-1.09,2.98,-0.98,0.0,0.0,0.0,0,1
22984,0.0903,-0.1562,1.0344,0.85,4.40,-0.68,0.0,0.0,0.0,0,1
23084,0.0986,-0.1458,1.0542,0.81,3.96,-0.82,0.0,0.0,0.0,0,1
23184,0.0845,-0.1311,1.0667,-1.02,2.90,-1.55,0.0,0.0,0.0,0,1
23284,0.0884,-0.1455,1.0527,-2.02,2.34,-0.91,0.0,0.0,0.0,0,1
23384,0.0962,-0.1370,1.0342,-1.58,7.51,1.54,0.0,0.0,0.0,0,1
23484,0.0769,-0.1382,1.0540,-1.32,7.13,0.05,0.0,0.0,0.0,0,1
23584,0.0757,-0.1519,1.0491,-0.95,-0.36,-0.79,0.0,0.0,0.0,0,1
23684,0.0742,-0.1375,1.0576,-1.89,1.69,0.85,0.0,0.0,0.0,0,1
23784,0.0830,-0.1465,1.0339,-1.53,3.14,0.75,0.0,0.0,0.0,0,1
23884,0.0884,-0.1436,1.0264,-1.24,0.07,0.56,0.0,0.0,0.0,0,1
23984,0.0786,-0.1377,1.0544,-0.92,5.60,-0.11,0.0,0.0,0.0,0,1
24084,0.0776,-0.1338,1.0544,-2.27,5.64,-0.85,0.0,0.0,0.0,0,1
24184,0.0781,-0.1394,1.0439,-2.23,1.80,-1.34,0.0,0.0,0.0,0,1
24284,0.0876,-0.1323,1.0427,-1.90,0.89,-1.36,0.0,0.0,0.0,0,1
24400,0.0840,-0.1321,1.0562,-1.41,3.95,-0.73,0.0,0.0,0.0,0,1
24500,0.0833,-0.1396,1.0457,-0.71,3.00,-0.95,0.0,0.0,0.0,0,1
24600,0.0901,-0.1411,1.0515,-2.01,2.05,-0.42,0.0,0.0,0.0,0,1
24700,0.0850,-0.1357,1.0513,-2.35,1.45,-0.01,0.0,0.0,0.0,0,1
24800,0.0820,-0.1375,1.0378,-1.84,2.30,-0.04,0.0,0.0,0.0,0,1
24900,0.0813,-0.1384,1.0388,-0.91,4.18,0.55,0.0,0.0,0.0,0,1
25000,0.0806,-0.1414,1.0410,-1.76,3.33,0.22,0.0,0.0,0.0,0,1
25100,0.0837,-0.1365,1.0542,-0.76,2.60,-0.27,0.0,0.0,0.0,0,1
25200,0.0889,-0.1436,1.0405,-0.95,1.92,-0.36,0.0,0.0,0.0,0,1
25311,0.0869,-0.1328,1.0437,-0.72,2.26,-0.19,0.0,0.0,0.0,0,1
25411,0.0830,-0.1345,1.0620,-0.57,2.56,-0.22,0.0,0.0,0.0,0,1
25511,0.0825,-0.1333,1.0466,-1.02,2.69,-0.08,0.0,0.0,0.0,0,1
25611,0.0830,-0.1301,1.0439,-0.87,3.07,0.06,0.0,0.0,0.0,0,1
25711,0.0803,-0.1282,1.0571,-1.60,2.63,-0.21,0.0,0.0,0.0,0,1
25811,0.0823,-0.1196,1.0481,-1.79,0.91,0.07,0.0,0.0,0.0,0,1
25911,0.0884,-0.1218,1.0459,-1.29,1.40,0.13,0.0,0.0,0.0,0,1
26011,0.0857,-0.1294,1.0437,-0.92,2.01,0.07,0.0,0.0,0.0,0,1
26112,0.0874,-0.1235,1.0396,-0.67,2.40,0.11,0.0,0.0,0.0,0,1
26212,0.0806,-0.1191,1.0610,-1.33,3.60,-0.45,0.0,0.0,0.0,0,1
26374,0.0864,-0.1272,1.0559,-1.30,3.24,-0.24,0.0,0.0,0.0,0,0
26474,0.0867,-0.1392,1.0303,-1.93,3.58,-0.14,0.0,0.0,0.0,0,0
26574,0.0806,-0.1296,0.9932,2.93,5.25,-1.05,0.0,0.0,0.0,0,0
26674,0.1021,-0.1467,1.0061,11.83,5.72,-2.27,0.0,0.0,0.0,0,0
26774,0.0435,-0.0923,0.9832,13.20,6.96,-12.16,0.0,0.0,0.0,0,0
26874,0.0261,-0.1372,0.9600,6.22,13.63,-11.97,0.0,0.0,0.0,0,0
26974,0.0078,-0.1753,0.9187,-1.44,10.40,-6.53,0.0,0.0,0.0,0,0
27074,0.0591,-0.1985,0.9197,-2.97,4.38,-0.54,0.0,0.0,0.0,0,0
27174,-0.0037,-0.1455,0.9604,-4.93,-1.28,-0.78,0.0,0.0,0.0,0,0
27274,0.0105,-0.1477,0.9944,-5.61,24.64,4.91,0.0,0.0,0.0,0,0
27374,0.0342,-0.0676,1.1140,14.59,-12.14,11.40,0.0,0.0,0.0,0,0
27474,0.0164,0.1060,1.1035,29.37,16.87,0.97,0.0,0.0,0.0,0,0
27574,-0.0010,0.1375,1.1860,23.93,10.72,-2.42,0.0,0.0,0.0,0,0
27674,0.0042,0.1433,1.0937,23.24,5.37,1.51,0.0,0.0,0.0,0,0
27774,-0.0449,0.2012,1.1899,4.23,26.80,6.50,0.0,0.0,0.0,0,0
27874,-0.0425,0.2012,1.1277,18.24,-2.74,-7.45,0.0,0.0,0.0,0,0
27974,-0.0503,0.1853,1.1189,-19.23,28.55,6.92,0.0,0.0,0.0,0,0
28075,-0.0791,0.2000,1.0820,-8.87,21.02,4.24,0.0,0.0,0.0,0,0
28175,-0.1416,0.1355,0.9900,-31.47,30.95,17.24,0.0,0.0,0.0,0,0
28275,-0.3267,0.1433,0.9285,-7.67,38.70,11.68,0.0,0.0,0.0,0,0
28375,-0.3323,0.0071,1.0537,-29.67,-119.05,-13.08,0.0,0.0,0.0,0,0
28475,-0.0986,-0.0198,1.0801,-8.59,1.12,-2.24,0.0,0.0,0.0,0,0
28575,-0.0474,0.0833,0.9736,-9.82,-11.76,-1.54,0.0,0.0,0.0,0,0
28675,0.0142,-0.0815,1.0554,-4.15,-18.92,-7.84,0.0,0.0,0.0,0,0
28775,0.0051,-0.0442,1.0361,-0.75,-15.87,-11.89,0.0,0.0,0.0,0,0
28875,0.0315,-0.0569,1.0508,-4.98,-2.50,0.89,0.0,0.0,0.0,0,0
28975,0.0222,-0.0542,1.0559,-6.07,-7.05,-0.50,0.0,0.0,0.0,0,0
29075,0.0305,-0.0457,1.0537,-1.30,1.69,0.55,0.0,0.0,0.0,0,0
29175,0.0388,-0.0520,1.0493,-1.95,2.14,0.02,0.0,0.0,0.0,0,0
29275,0.0408,-0.0510,1.0513,-1.76,2.27,0.15,0.0,0.0,0.0,0,0
29375,0.0417,-0.0488,1.0571,-1.65,2.44,0.12,0.0,0.0,0.0,0,0
29475,0.0276,-0.0579,1.0562,-1.79,1.68,0.18,0.0,0.0,0.0,0,0
29575,0.0376,-0.0505,1.0532,-1.76,2.60,0.05,0.0,0.0,0.0,0,0
29675,0.0403,-0.0459,1.0557,-1.54,2.23,0.20,0.0,0.0,0.0,0,0
29775,0.0413,-0.0474,1.0544,-1.86,1.47,0.35,0.0,0.0,0.0,0,0
29875,0.0449,-0.0488,1.0591,-1.69,2.57,0.08,0.0,0.0,0.0,0,0
29975,0.0481,-0.0486,1.0515,-0.80,3.21,0.18,0.0,0.0,0.0,0,0
30075,0.0579,-0.0603,1.0525,-0.08,3.06,0.02,0.0,0.0,0.0,0,0
30175,0.0605,-0.0518,1.0625,-3.25,1.23,0.97,0.0,0.0,0.0,0,0